1.000000	0.000000	0.000061	0.000078	0.000254	0.000000	0.000000	0.000016	0.013077	0.000217	0.000158	0.000107	0.000146	0.000002	0.000035	0.000115	0.000185	0.000098	0.000376	0.000091	0.000158	0.000200	0.000376	0.000135	0.000072	0.000078	0.000072	0.000146	0.000107	0.000125	0.000125	0.000115	0.000020	0.000107	0.000125	0.000185	0.000185	0.000200	0.000217	0.000765	0.000653	0.000091	0.000158	0.000171	0.000146	0.000200	0.000234	0.000217	0.000234	0.000158	0.000146	0.000200	0.000135	0.000171	0.000115	0.000107	0.000135	0.000158	0.000158	0.000146	0.000158	0.000146	0.000158	0.000135	0.000171	0.000200	0.000146	0.000158	0.000146	0.000125	0.000171	0.000078	0.000146	0.000158	0.000158	0.000107	0.000146	0.000171	0.000084	0.000171	0.000072	0.000125	0.000158	0.000158	0.000171	0.000041	0.000146	0.000158	0.000158	0.000135	0.000171	0.000158	0.000171	0.000171	0.000107	0.000125	0.000135	0.000107	0.000115	0.000146	0.000115	0.000200	0.000091	0.000125	0.000171	0.000185	0.000091	0.000066	0.000171	0.000200	0.000146	0.000185	0.000171	0.000125	0.000098	0.000171	0.000146	0.000135	0.000135	0.000061	0.000125	0.000171	0.000185	0.000200	0.000185	0.000185	0.000185	0.000171	0.000217	0.000234	0.000200	0.000200	0.000200	0.000200	0.000185	0.000158	0.000158	0.000158	0.000146	0.000171	0.000158	0.000217	0.000171	0.000146	0.000171	0.000185	0.000200	0.000234	0.000171	0.000200	0.000234	0.000158	0.000185	0.000185	0.000185	0.000185	0.000185	0.000185	0.000185	0.000200	0.000185	0.000200	0.000171	0.000171	0.000185	0.000135	0.000185	0.000185	0.000200	0.000171	0.000066	0.000061	0.000158	0.000171	0.000185	0.000146	0.000158	0.000158	0.000158	0.000146	0.000171	0.000158	0.000158	0.000135	0.000125	0.000171	0.000158	0.000125	0.000158	0.000158	0.000158	0.000158	0.000171	0.000146	0.000135	0.000146	0.000135	0.000185	0.000200	0.000171	0.000125	0.000125	0.000158	0.000158	0.000146	0.000146	0.000135	0.000158	0.000171	0.000171	0.000125	0.000171	0.000158	0.000158	0.000158	0.000185	0.000171	0.000158	0.000158	0.000158	0.000125	0.000171	0.000146	0.000185	0.000135	0.000158	0.000146	0.000158	0.000146	0.000084	0.000158	0.000185	0.000158	0.000158	0.000158	0.000158	0.000158	0.000158	0.000158	0.000158	0.000158	0.000185
0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000061	0.000000	1.000000	0.020988	0.022710	0.000000	0.000000	0.000135	0.002497	0.128712	0.150699	0.118952	0.139272	0.000005	0.033686	0.012085	0.128712	0.031132	0.020988	0.086774	0.150699	0.118952	0.020988	0.128712	0.058501	0.086774	0.068494	0.101597	0.074114	0.086774	0.086774	0.109933	0.012085	0.005944	0.015311	0.058501	0.068494	0.074114	0.109933	0.010322	0.014150	0.046177	0.128712	0.139272	0.101597	0.086774	0.086774	0.109933	0.118952	0.176441	0.139272	0.101597	0.109933	0.139272	0.093894	0.086774	0.093894	0.150699	0.150699	0.139272	0.150699	0.139272	0.150699	0.128712	0.163063	0.139272	0.118952	0.150699	0.139272	0.118952	0.190917	0.074114	0.139272	0.150699	0.150699	0.101597	0.139272	0.139272	0.058501	0.139272	0.068494	0.101597	0.150699	0.109933	0.163063	0.033686	0.139272	0.150699	0.150699	0.128712	0.163063	0.150699	0.163063	0.163063	0.074114	0.118952	0.128712	0.101597	0.109933	0.139272	0.109933	0.118952	0.086774	0.118952	0.139272	0.150699	0.063301	0.054065	0.086774	0.139272	0.139272	0.150699	0.101597	0.101597	0.093894	0.139272	0.139272	0.109933	0.109933	0.058501	0.101597	0.139272	0.150699	0.139272	0.176441	0.176441	0.176441	0.139272	0.128712	0.118952	0.139272	0.139272	0.139272	0.139272	0.109933	0.150699	0.176441	0.128712	0.139272	0.139272	0.150699	0.128712	0.139272	0.139272	0.139272	0.150699	0.139272	0.118952	0.139272	0.118952	0.118952	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.139272	0.150699	0.139272	0.139272	0.139272	0.150699	0.128712	0.150699	0.150699	0.139272	0.139272	0.063301	0.058501	0.150699	0.139272	0.150699	0.139272	0.150699	0.150699	0.150699	0.139272	0.118952	0.150699	0.150699	0.128712	0.118952	0.139272	0.150699	0.118952	0.150699	0.150699	0.150699	0.150699	0.139272	0.139272	0.128712	0.101597	0.109933	0.150699	0.139272	0.139272	0.118952	0.086774	0.128712	0.128712	0.139272	0.139272	0.128712	0.150699	0.139272	0.139272	0.118952	0.139272	0.150699	0.150699	0.150699	0.150699	0.139272	0.150699	0.150699	0.150699	0.118952	0.139272	0.139272	0.150699	0.128712	0.150699	0.139272	0.150699	0.139272	0.080195	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699	0.150699
0.000078	0.000000	0.020988	1.000000	0.074114	0.000000	0.000000	0.000146	0.003703	0.054065	0.074114	0.068494	0.068494	0.000012	0.010322	0.017926	0.063301	0.039440	0.012085	0.042676	0.074114	0.068494	0.010322	0.063301	0.028771	0.036449	0.028771	0.049966	0.036449	0.042676	0.042676	0.054065	0.011169	0.007530	0.010322	0.039440	0.118952	0.128712	0.063301	0.017926	0.020988	0.022710	0.054065	0.068494	0.049966	0.058501	0.058501	0.063301	0.068494	0.063301	0.068494	0.068494	0.063301	0.068494	0.046177	0.042676	0.039440	0.074114	0.074114	0.068494	0.074114	0.058501	0.074114	0.063301	0.068494	0.068494	0.058501	0.074114	0.080195	0.058501	0.080195	0.042676	0.068494	0.074114	0.074114	0.049966	0.068494	0.068494	0.028771	0.068494	0.033686	0.049966	0.074114	0.054065	0.068494	0.016567	0.068494	0.074114	0.074114	0.063301	0.068494	0.074114	0.068494	0.068494	0.036449	0.058501	0.063301	0.049966	0.054065	0.068494	0.054065	0.080195	0.042676	0.058501	0.068494	0.074114	0.031132	0.026589	0.049966	0.068494	0.068494	0.074114	0.058501	0.049966	0.074114	0.068494	0.068494	0.054065	0.054065	0.028771	0.049966	0.093894	0.063301	0.068494	0.074114	0.074114	0.074114	0.080195	0.074114	0.093894	0.080195	0.080195	0.080195	0.080195	0.086774	0.074114	0.074114	0.054065	0.068494	0.068494	0.074114	0.063301	0.068494	0.058501	0.068494	0.074114	0.080195	0.068494	0.068494	0.080195	0.080195	0.074114	0.086774	0.086774	0.086774	0.086774	0.086774	0.086774	0.086774	0.080195	0.086774	0.093894	0.080195	0.080195	0.074114	0.063301	0.086774	0.086774	0.080195	0.080195	0.031132	0.039440	0.074114	0.068494	0.074114	0.068494	0.074114	0.074114	0.074114	0.068494	0.058501	0.074114	0.086774	0.054065	0.058501	0.068494	0.074114	0.058501	0.074114	0.074114	0.074114	0.074114	0.068494	0.093894	0.086774	0.049966	0.054065	0.074114	0.068494	0.068494	0.058501	0.042676	0.063301	0.063301	0.068494	0.068494	0.063301	0.074114	0.068494	0.068494	0.109933	0.068494	0.074114	0.074114	0.074114	0.074114	0.068494	0.074114	0.074114	0.074114	0.058501	0.068494	0.080195	0.074114	0.063301	0.074114	0.068494	0.074114	0.068494	0.039440	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114	0.074114
0.000254	0.000000	0.022710	0.074114	1.000000	0.000000	0.000000	0.000653	0.016567	0.150699	0.109933	0.063301	0.101597	0.000028	0.017926	0.031132	0.093894	0.093894	0.017926	0.063301	0.109933	0.101597	0.015311	0.093894	0.042676	0.054065	0.042676	0.074114	0.063301	0.074114	0.074114	0.093894	0.014150	0.020988	0.033686	0.109933	0.176441	0.163063	0.093894	0.049966	0.058501	0.033686	0.080195	0.101597	0.074114	0.074114	0.118952	0.109933	0.118952	0.093894	0.101597	0.118952	0.093894	0.101597	0.068494	0.063301	0.058501	0.109933	0.109933	0.101597	0.109933	0.086774	0.109933	0.093894	0.101597	0.101597	0.086774	0.109933	0.086774	0.074114	0.101597	0.054065	0.101597	0.109933	0.109933	0.074114	0.101597	0.101597	0.042676	0.101597	0.049966	0.074114	0.109933	0.080195	0.101597	0.024573	0.101597	0.109933	0.109933	0.093894	0.101597	0.109933	0.101597	0.101597	0.054065	0.086774	0.093894	0.074114	0.080195	0.101597	0.080195	0.101597	0.063301	0.086774	0.101597	0.109933	0.046177	0.039440	0.101597	0.101597	0.101597	0.109933	0.139272	0.086774	0.068494	0.101597	0.101597	0.080195	0.080195	0.042676	0.074114	0.101597	0.109933	0.139272	0.109933	0.109933	0.109933	0.118952	0.109933	0.139272	0.118952	0.118952	0.118952	0.118952	0.109933	0.109933	0.109933	0.080195	0.101597	0.101597	0.109933	0.109933	0.101597	0.086774	0.101597	0.128712	0.139272	0.163063	0.118952	0.101597	0.101597	0.109933	0.128712	0.128712	0.128712	0.128712	0.128712	0.128712	0.128712	0.118952	0.128712	0.118952	0.118952	0.118952	0.109933	0.093894	0.109933	0.109933	0.101597	0.101597	0.046177	0.042676	0.128712	0.101597	0.109933	0.101597	0.109933	0.109933	0.109933	0.101597	0.086774	0.109933	0.109933	0.080195	0.086774	0.118952	0.109933	0.086774	0.109933	0.109933	0.109933	0.109933	0.101597	0.101597	0.093894	0.074114	0.093894	0.109933	0.101597	0.101597	0.101597	0.063301	0.109933	0.109933	0.101597	0.101597	0.109933	0.109933	0.101597	0.101597	0.086774	0.101597	0.109933	0.109933	0.109933	0.109933	0.101597	0.109933	0.109933	0.109933	0.086774	0.101597	0.118952	0.109933	0.093894	0.109933	0.101597	0.109933	0.101597	0.058501	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933	0.109933
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000016	0.000000	0.000135	0.000146	0.000653	0.000000	0.000000	1.000000	0.000348	0.000477	0.000297	0.000200	0.000274	0.000006	0.000125	0.000254	0.000297	0.000297	0.000091	0.000321	0.000297	0.000274	0.000066	0.000297	0.000158	0.000171	0.000297	0.000200	0.000171	0.000171	0.000171	0.000217	0.000061	0.000200	0.000200	0.000407	0.000477	0.000516	0.000407	0.000653	0.000558	0.000171	0.000254	0.000274	0.000274	0.000441	0.000441	0.000348	0.000376	0.000297	0.000376	0.000376	0.000254	0.000376	0.000297	0.000234	0.000254	0.000297	0.000297	0.000274	0.000297	0.000321	0.000297	0.000297	0.000321	0.000274	0.000234	0.000297	0.000274	0.000234	0.000321	0.000171	0.000376	0.000348	0.000348	0.000321	0.000321	0.000376	0.000185	0.000376	0.000158	0.000234	0.000348	0.000348	0.000376	0.000091	0.000321	0.000348	0.000348	0.000297	0.000376	0.000348	0.000376	0.000376	0.000200	0.000321	0.000297	0.000234	0.000254	0.000321	0.000297	0.000441	0.000200	0.000274	0.000376	0.000348	0.000274	0.000146	0.000321	0.000274	0.000274	0.000297	0.000376	0.000274	0.000217	0.000321	0.000376	0.000407	0.000407	0.000254	0.000376	0.000321	0.000407	0.000376	0.000348	0.000348	0.000348	0.000376	0.000407	0.000441	0.000376	0.000376	0.000376	0.000376	0.000407	0.000297	0.000348	0.000254	0.000274	0.000274	0.000348	0.000348	0.000321	0.000274	0.000376	0.000348	0.000376	0.000376	0.000321	0.000376	0.000441	0.000297	0.000348	0.000348	0.000348	0.000348	0.000348	0.000348	0.000348	0.000321	0.000348	0.000321	0.000321	0.000321	0.000348	0.000254	0.000297	0.000297	0.000274	0.000321	0.000125	0.000185	0.000348	0.000321	0.000348	0.000274	0.000297	0.000297	0.000297	0.000274	0.000234	0.000348	0.000297	0.000254	0.000234	0.000321	0.000297	0.000234	0.000297	0.000297	0.000297	0.000297	0.000274	0.000274	0.000254	0.000200	0.000217	0.000297	0.000274	0.000274	0.000234	0.000171	0.000254	0.000254	0.000274	0.000274	0.000254	0.000297	0.000274	0.000274	0.000234	0.000321	0.000348	0.000297	0.000297	0.000297	0.000274	0.000297	0.000348	0.000297	0.000234	0.000321	0.000321	0.000348	0.000254	0.000297	0.000274	0.000297	0.000274	0.000158	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297	0.000297
0.013077	0.000000	0.002497	0.003703	0.016567	0.000000	0.000000	0.000348	1.000000	0.016567	0.012085	0.008148	0.011169	0.000061	0.001971	0.004007	0.012085	0.007530	0.001683	0.006959	0.012085	0.011169	0.001683	0.010322	0.005493	0.005944	0.004691	0.008148	0.005944	0.006959	0.006959	0.008816	0.001556	0.005076	0.005944	0.012085	0.014150	0.015311	0.014150	0.036449	0.036449	0.005944	0.010322	0.013077	0.009539	0.015311	0.017926	0.016567	0.017926	0.010322	0.011169	0.015311	0.010322	0.011169	0.007530	0.008148	0.006431	0.012085	0.012085	0.011169	0.012085	0.009539	0.012085	0.010322	0.011169	0.015311	0.011169	0.012085	0.011169	0.008148	0.011169	0.005944	0.011169	0.012085	0.012085	0.008148	0.011169	0.013077	0.006431	0.013077	0.005493	0.008148	0.012085	0.010322	0.011169	0.003163	0.011169	0.012085	0.012085	0.010322	0.011169	0.012085	0.011169	0.011169	0.005944	0.009539	0.010322	0.008148	0.008816	0.011169	0.008816	0.015311	0.006959	0.009539	0.011169	0.012085	0.005076	0.004336	0.011169	0.011169	0.011169	0.014150	0.013077	0.008148	0.007530	0.011169	0.011169	0.010322	0.010322	0.004691	0.008148	0.011169	0.012085	0.013077	0.012085	0.012085	0.012085	0.013077	0.014150	0.017926	0.015311	0.015311	0.015311	0.015311	0.014150	0.012085	0.012085	0.012085	0.011169	0.011169	0.012085	0.014150	0.011169	0.011169	0.013077	0.014150	0.015311	0.017926	0.013077	0.015311	0.015311	0.012085	0.014150	0.014150	0.014150	0.014150	0.014150	0.014150	0.014150	0.013077	0.014150	0.013077	0.013077	0.013077	0.012085	0.010322	0.012085	0.012085	0.011169	0.011169	0.005076	0.004691	0.012085	0.013077	0.014150	0.011169	0.012085	0.012085	0.012085	0.011169	0.009539	0.012085	0.012085	0.008816	0.009539	0.013077	0.012085	0.009539	0.012085	0.012085	0.012085	0.012085	0.011169	0.011169	0.010322	0.008148	0.008816	0.012085	0.011169	0.011169	0.009539	0.006959	0.010322	0.010322	0.011169	0.011169	0.010322	0.012085	0.011169	0.011169	0.009539	0.011169	0.012085	0.012085	0.012085	0.012085	0.011169	0.012085	0.012085	0.012085	0.009539	0.011169	0.011169	0.014150	0.010322	0.012085	0.011169	0.012085	0.011169	0.006431	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085	0.012085
0.000217	0.000000	0.128712	0.054065	0.150699	0.000000	0.000000	0.000477	0.016567	1.000000	0.532153	0.358764	0.491803	0.000017	0.101597	0.042676	0.454512	0.109933	0.074114	0.306421	0.532153	0.491803	0.063301	0.454512	0.206581	0.261714	0.206581	0.358764	0.306421	0.358764	0.358764	0.454512	0.036449	0.024573	0.063301	0.206581	0.241870	0.261714	0.388199	0.036449	0.049966	0.139272	0.388199	0.491803	0.306421	0.306421	0.491803	0.388199	0.575814	0.532153	0.491803	0.491803	0.388199	0.491803	0.331561	0.306421	0.241870	0.532153	0.532153	0.491803	0.532153	0.420049	0.532153	0.454512	0.491803	0.491803	0.420049	0.532153	0.420049	0.358764	0.491803	0.261714	0.491803	0.532153	0.532153	0.358764	0.491803	0.491803	0.206581	0.491803	0.241870	0.358764	0.532153	0.388199	0.491803	0.118952	0.491803	0.532153	0.532153	0.388199	0.491803	0.532153	0.491803	0.491803	0.261714	0.420049	0.454512	0.358764	0.388199	0.491803	0.388199	0.420049	0.306421	0.420049	0.491803	0.532153	0.223530	0.190917	0.306421	0.491803	0.491803	0.532153	0.358764	0.358764	0.331561	0.491803	0.491803	0.388199	0.388199	0.206581	0.358764	0.491803	0.532153	0.674175	0.532153	0.532153	0.532153	0.491803	0.454512	0.491803	0.491803	0.491803	0.491803	0.491803	0.388199	0.532153	0.532153	0.388199	0.491803	0.491803	0.532153	0.454512	0.491803	0.420049	0.491803	0.532153	0.674175	0.674175	0.575814	0.420049	0.420049	0.532153	0.623056	0.623056	0.623056	0.623056	0.623056	0.623056	0.623056	0.575814	0.623056	0.575814	0.575814	0.575814	0.532153	0.454512	0.532153	0.532153	0.491803	0.491803	0.223530	0.206581	0.532153	0.491803	0.532153	0.491803	0.532153	0.532153	0.532153	0.491803	0.420049	0.532153	0.532153	0.388199	0.420049	0.575814	0.532153	0.420049	0.532153	0.532153	0.532153	0.532153	0.491803	0.491803	0.454512	0.358764	0.454512	0.532153	0.491803	0.491803	0.491803	0.306421	0.532153	0.532153	0.491803	0.491803	0.532153	0.532153	0.491803	0.491803	0.420049	0.491803	0.532153	0.532153	0.532153	0.532153	0.491803	0.532153	0.532153	0.532153	0.420049	0.491803	0.491803	0.532153	0.454512	0.532153	0.491803	0.532153	0.491803	0.283187	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153	0.532153
